"ID"	"Description"	"pvalue"	"p.adjust"	"Sign"
"GO:0043300"	"regulation of leukocyte degranulation"	0.012563569818604	0.0541905214246994	NA
"GO:0051955"	"regulation of amino acid transport"	0.012563569818604	0.0541905214246994	NA
"GO:0061900"	"glial cell activation"	0.012563569818604	0.0541905214246994	NA
"GO:0070169"	"positive regulation of biomineral tissue development"	0.012563569818604	0.0541905214246994	NA
"GO:0002285"	"lymphocyte activation involved in immune response"	0.0125747491575842	0.0541905214246994	NA
"GO:0001676"	"long-chain fatty acid metabolic process"	0.0127115864760567	0.0546598218470438	NA
"GO:0001938"	"positive regulation of endothelial cell proliferation"	0.0127115864760567	0.0546598218470438	NA
"GO:1902905"	"positive regulation of supramolecular fiber organization"	0.0131748478738979	0.0565265092543563	NA
"GO:0046889"	"positive regulation of lipid biosynthetic process"	0.0131889935219353	0.0565265092543563	NA
"GO:0035637"	"multicellular organismal signaling"	0.0131890372985503	0.0565265092543563	NA
"GO:0001523"	"retinoid metabolic process"	0.0132698731852276	0.056624878706429	NA
"GO:0010828"	"positive regulation of glucose transmembrane transport"	0.0132698731852276	0.056624878706429	NA
"GO:0032715"	"negative regulation of interleukin-6 production"	0.0132698731852276	0.056624878706429	NA
"GO:0051055"	"negative regulation of lipid biosynthetic process"	0.0132698731852276	0.056624878706429	NA
"GO:0002922"	"positive regulation of humoral immune response"	0.0134035821963018	0.056639543341392	NA
"GO:0030813"	"positive regulation of nucleotide catabolic process"	0.0134035821963018	0.056639543341392	NA
"GO:0031281"	"positive regulation of cyclase activity"	0.0134035821963018	0.056639543341392	NA
"GO:0038093"	"Fc receptor signaling pathway"	0.0134035821963018	0.056639543341392	NA
"GO:0046851"	"negative regulation of bone remodeling"	0.0134035821963018	0.056639543341392	NA
"GO:0048143"	"astrocyte activation"	0.0134035821963018	0.056639543341392	NA
"GO:0051197"	"positive regulation of coenzyme metabolic process"	0.0134035821963018	0.056639543341392	NA
"GO:1904706"	"negative regulation of vascular smooth muscle cell proliferation"	0.0134035821963018	0.056639543341392	NA
"GO:2000696"	"regulation of epithelial cell differentiation involved in kidney development"	0.0134035821963018	0.056639543341392	NA
"GO:0044242"	"cellular lipid catabolic process"	0.0134822992483156	0.0569107194807538	NA
"GO:0030510"	"regulation of BMP signaling pathway"	0.0136776823791427	0.0576732447732599	NA
"GO:0099024"	"plasma membrane invagination"	0.0141122002327408	0.0594413772989393	NA
"GO:0002709"	"regulation of T cell mediated immunity"	0.0141777381943591	0.0595891402304265	NA
"GO:0061844"	"antimicrobial humoral immune response mediated by antimicrobial peptide"	0.0141777381943591	0.0595891402304265	NA
"GO:0002708"	"positive regulation of lymphocyte mediated immunity"	0.0143341834436122	0.0601820384279557	NA
"GO:0030522"	"intracellular receptor signaling pathway"	0.0144347266632611	0.0605392126831091	NA
"GO:0042326"	"negative regulation of phosphorylation"	0.0146597463491454	0.0610489049247787	NA
"GO:0007200"	"phospholipase C-activating G protein-coupled receptor signaling pathway"	0.0146892437611104	0.0610489049247787	NA
"GO:0046888"	"negative regulation of hormone secretion"	0.0146892437611104	0.0610489049247787	NA
"GO:0016101"	"diterpenoid metabolic process"	0.0147492824542564	0.0610489049247787	NA
"GO:0030514"	"negative regulation of BMP signaling pathway"	0.0147492824542564	0.0610489049247787	NA
"GO:0071715"	"icosanoid transport"	0.0147492824542564	0.0610489049247787	NA
"GO:1901570"	"fatty acid derivative biosynthetic process"	0.0147492824542564	0.0610489049247787	NA
"GO:1901571"	"fatty acid derivative transport"	0.0147492824542564	0.0610489049247787	NA
"GO:0008154"	"actin polymerization or depolymerization"	0.0147623544406732	0.0610489049247787	NA
"GO:0042063"	"gliogenesis"	0.0148637192082735	0.0610489049247787	NA
"GO:0002710"	"negative regulation of T cell mediated immunity"	0.0148838883971988	0.0610489049247787	NA
"GO:0006525"	"arginine metabolic process"	0.0148838883971988	0.0610489049247787	NA
"GO:0031664"	"regulation of lipopolysaccharide-mediated signaling pathway"	0.0148838883971988	0.0610489049247787	NA
"GO:0035994"	"response to muscle stretch"	0.0148838883971988	0.0610489049247787	NA
"GO:0045076"	"regulation of interleukin-2 biosynthetic process"	0.0148838883971988	0.0610489049247787	NA
"GO:0051349"	"positive regulation of lyase activity"	0.0148838883971988	0.0610489049247787	NA
"GO:0051956"	"negative regulation of amino acid transport"	0.0148838883971988	0.0610489049247787	NA
"GO:0061081"	"positive regulation of myeloid leukocyte cytokine production involved in immune response"	0.0148838883971988	0.0610489049247787	NA
"GO:0070723"	"response to cholesterol"	0.0148838883971988	0.0610489049247787	NA
"GO:1903975"	"regulation of glial cell migration"	0.0148838883971988	0.0610489049247787	NA
"GO:2000269"	"regulation of fibroblast apoptotic process"	0.0148838883971988	0.0610489049247787	NA
"GO:0120162"	"positive regulation of cold-induced thermogenesis"	0.0152122795159661	0.0623305232942149	NA
"GO:0050890"	"cognition"	0.0153737262623666	0.0629261410717998	NA
"GO:0034113"	"heterotypic cell-cell adhesion"	0.0155225516210191	0.0633365427456183	NA
"GO:0048662"	"negative regulation of smooth muscle cell proliferation"	0.0155225516210191	0.0633365427456183	NA
"GO:0061383"	"trabecula morphogenesis"	0.0155225516210191	0.0633365427456183	NA
"GO:0048705"	"skeletal system morphogenesis"	0.0157025194296626	0.0639851628199303	NA
"GO:0043502"	"regulation of muscle adaptation"	0.0157469235358019	0.0639851628199303	NA
"GO:0045638"	"negative regulation of myeloid cell differentiation"	0.0157469235358019	0.0639851628199303	NA
"GO:1900542"	"regulation of purine nucleotide metabolic process"	0.0157469235358019	0.0639851628199303	NA
"GO:0002700"	"regulation of production of molecular mediator of immune response"	0.0159623702477074	0.0647933140863892	NA
"GO:2000351"	"regulation of endothelial cell apoptotic process"	0.0163182902131069	0.0658759781139058	NA
"GO:0002755"	"MyD88-dependent toll-like receptor signaling pathway"	0.016431115420182	0.0658759781139058	NA
"GO:0032148"	"activation of protein kinase B activity"	0.016431115420182	0.0658759781139058	NA
"GO:0034143"	"regulation of toll-like receptor 4 signaling pathway"	0.016431115420182	0.0658759781139058	NA
"GO:0034368"	"protein-lipid complex remodeling"	0.016431115420182	0.0658759781139058	NA
"GO:0034369"	"plasma lipoprotein particle remodeling"	0.016431115420182	0.0658759781139058	NA
"GO:0044130"	"negative regulation of growth of symbiont in host"	0.016431115420182	0.0658759781139058	NA
"GO:0045649"	"regulation of macrophage differentiation"	0.016431115420182	0.0658759781139058	NA
"GO:0072079"	"nephron tubule formation"	0.016431115420182	0.0658759781139058	NA
"GO:0072087"	"renal vesicle development"	0.016431115420182	0.0658759781139058	NA
"GO:0072243"	"metanephric nephron epithelium development"	0.016431115420182	0.0658759781139058	NA
"GO:1904994"	"regulation of leukocyte adhesion to vascular endothelial cell"	0.016431115420182	0.0658759781139058	NA
"GO:0010324"	"membrane invagination"	0.0164783207767613	0.0659976143290347	NA
"GO:0006865"	"amino acid transport"	0.0168208503848268	0.0672318565432354	NA
"GO:0022612"	"gland morphogenesis"	0.0168208503848268	0.0672318565432354	NA
"GO:0046676"	"negative regulation of insulin secretion"	0.0171365565523336	0.0684238222339607	NA
"GO:0090287"	"regulation of cellular response to growth factor stimulus"	0.0172354758094218	0.0687486410216795	NA
"GO:0051346"	"negative regulation of hydrolase activity"	0.0174097339478413	0.0692074653025685	NA
"GO:0002702"	"positive regulation of production of molecular mediator of immune response"	0.0174212505297802	0.0692074653025685	NA
"GO:0034440"	"lipid oxidation"	0.0174212505297802	0.0692074653025685	NA
"GO:0035710"	"CD4-positive, alpha-beta T cell activation"	0.0174212505297802	0.0692074653025685	NA
"GO:0034599"	"cellular response to oxidative stress"	0.0175543062223472	0.0696653146531892	NA
"GO:0009127"	"purine nucleoside monophosphate biosynthetic process"	0.0177094682674279	0.0701388151117868	NA
"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	0.0177094682674279	0.0701388151117868	NA
"GO:0097305"	"response to alcohol"	0.0179466746547337	0.0705348865579211	NA
"GO:0002704"	"negative regulation of leukocyte mediated immunity"	0.017977400048466	0.0705348865579211	NA
"GO:0019369"	"arachidonic acid metabolic process"	0.017977400048466	0.0705348865579211	NA
"GO:0003300"	"cardiac muscle hypertrophy"	0.0180030611456884	0.0705348865579211	NA
"GO:0006140"	"regulation of nucleotide metabolic process"	0.0180030611456884	0.0705348865579211	NA
"GO:0015732"	"prostaglandin transport"	0.0180438081892356	0.0705348865579211	NA
"GO:0034367"	"protein-containing complex remodeling"	0.0180438081892356	0.0705348865579211	NA
"GO:0042094"	"interleukin-2 biosynthetic process"	0.0180438081892356	0.0705348865579211	NA
"GO:0042572"	"retinol metabolic process"	0.0180438081892356	0.0705348865579211	NA
"GO:0044126"	"regulation of growth of symbiont in host"	0.0180438081892356	0.0705348865579211	NA
"GO:0044346"	"fibroblast apoptotic process"	0.0180438081892356	0.0705348865579211	NA
"GO:1901017"	"negative regulation of potassium ion transmembrane transporter activity"	0.0180438081892356	0.0705348865579211	NA
"GO:1901623"	"regulation of lymphocyte chemotaxis"	0.0180438081892356	0.0705348865579211	NA
"GO:0006790"	"sulfur compound metabolic process"	0.0182044148138066	0.0710208127282407	NA
"GO:0051258"	"protein polymerization"	0.0182044148138066	0.0710208127282407	NA
"GO:0048732"	"gland development"	0.0182269160030711	0.071037771235077	NA
"GO:0071229"	"cellular response to acid chemical"	0.0185357443885879	0.0721695201915866	NA
"GO:0050854"	"regulation of antigen receptor-mediated signaling pathway"	0.0188408614218017	0.0731391773249108	NA
"GO:0072577"	"endothelial cell apoptotic process"	0.0188408614218017	0.0731391773249108	NA
"GO:2001169"	"regulation of ATP biosynthetic process"	0.0188408614218017	0.0731391773249108	NA
"GO:0043255"	"regulation of carbohydrate biosynthetic process"	0.0192026359811091	0.0743223685401384	NA
"GO:0045778"	"positive regulation of ossification"	0.0192026359811091	0.0743223685401384	NA
"GO:1903426"	"regulation of reactive oxygen species biosynthetic process"	0.0192026359811091	0.0743223685401384	NA
"GO:0009156"	"ribonucleoside monophosphate biosynthetic process"	0.0195786785906985	0.0750161759405138	NA
"GO:0002768"	"immune response-regulating cell surface receptor signaling pathway"	0.0196112278950316	0.0750161759405138	NA
"GO:0002115"	"store-operated calcium entry"	0.0197205336306251	0.0750161759405138	NA
"GO:0006837"	"serotonin transport"	0.0197205336306251	0.0750161759405138	NA
"GO:0014912"	"negative regulation of smooth muscle cell migration"	0.0197205336306251	0.0750161759405138	NA
"GO:0032331"	"negative regulation of chondrocyte differentiation"	0.0197205336306251	0.0750161759405138	NA
"GO:0035634"	"response to stilbenoid"	0.0197205336306251	0.0750161759405138	NA
"GO:0036314"	"response to sterol"	0.0197205336306251	0.0750161759405138	NA
"GO:0042573"	"retinoic acid metabolic process"	0.0197205336306251	0.0750161759405138	NA
"GO:0044146"	"negative regulation of growth of symbiont involved in interaction with host"	0.0197205336306251	0.0750161759405138	NA
"GO:0050765"	"negative regulation of phagocytosis"	0.0197205336306251	0.0750161759405138	NA
"GO:0098581"	"detection of external biotic stimulus"	0.0197205336306251	0.0750161759405138	NA
"GO:1901741"	"positive regulation of myoblast fusion"	0.0197205336306251	0.0750161759405138	NA
"GO:2000353"	"positive regulation of endothelial cell apoptotic process"	0.0197205336306251	0.0750161759405138	NA
"GO:0006721"	"terpenoid metabolic process"	0.0197269729217451	0.0750161759405138	NA
"GO:0045806"	"negative regulation of endocytosis"	0.0197269729217451	0.0750161759405138	NA
"GO:0070231"	"T cell apoptotic process"	0.0197269729217451	0.0750161759405138	NA
"GO:0072678"	"T cell migration"	0.0197269729217451	0.0750161759405138	NA
"GO:0030518"	"intracellular steroid hormone receptor signaling pathway"	0.0198205256831403	0.0752987543671144	NA
"GO:0003007"	"heart morphogenesis"	0.0202561569625849	0.0768045951498012	NA
"GO:0030072"	"peptide hormone secretion"	0.0202561569625849	0.0768045951498012	NA
"GO:0035821"	"modification of morphology or physiology of other organism"	0.0205600181937675	0.077716769174843	NA
"GO:0001836"	"release of cytochrome c from mitochondria"	0.0206357585414418	0.077716769174843	NA
"GO:0006749"	"glutathione metabolic process"	0.0206357585414418	0.077716769174843	NA
"GO:0010524"	"positive regulation of calcium ion transport into cytosol"	0.0206357585414418	0.077716769174843	NA
"GO:0034308"	"primary alcohol metabolic process"	0.0206357585414418	0.077716769174843	NA
"GO:1903078"	"positive regulation of protein localization to plasma membrane"	0.0206357585414418	0.077716769174843	NA
"GO:2001238"	"positive regulation of extrinsic apoptotic signaling pathway"	0.0206357585414418	0.077716769174843	NA
"GO:1904894"	"positive regulation of STAT cascade"	0.0210928057544912	0.0793616816512733	NA
"GO:0009152"	"purine ribonucleotide biosynthetic process"	0.0211477638608119	0.0794920268850693	NA
"GO:0009165"	"nucleotide biosynthetic process"	0.0213403086392442	0.0801387981817299	NA
"GO:0032959"	"inositol trisphosphate biosynthetic process"	0.0214598803832759	0.0802029722442774	NA
"GO:0034383"	"low-density lipoprotein particle clearance"	0.0214598803832759	0.0802029722442774	NA
"GO:0035743"	"CD4-positive, alpha-beta T cell cytokine production"	0.0214598803832759	0.0802029722442774	NA
"GO:0044144"	"modulation of growth of symbiont involved in interaction with host"	0.0214598803832759	0.0802029722442774	NA
"GO:0045723"	"positive regulation of fatty acid biosynthetic process"	0.0214598803832759	0.0802029722442774	NA
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	0.0215672342285327	0.0803201332758032	NA
"GO:0090183"	"regulation of kidney development"	0.0215672342285327	0.0803201332758032	NA
"GO:0043433"	"negative regulation of DNA-binding transcription factor activity"	0.0215729894510034	0.0803201332758032	NA
"GO:0051495"	"positive regulation of cytoskeleton organization"	0.0215733350556783	0.0803201332758032	NA
"GO:0010631"	"epithelial cell migration"	0.0217104890612078	0.0807373950827525	NA
"GO:0003014"	"renal system process"	0.0217473075433737	0.0807373950827525	NA
"GO:0048145"	"regulation of fibroblast proliferation"	0.0217473075433737	0.0807373950827525	NA
"GO:0044262"	"cellular carbohydrate metabolic process"	0.0220851074305207	0.0819137681285569	NA
"GO:0035725"	"sodium ion transmembrane transport"	0.022414120896114	0.0828983507244746	NA
"GO:0045621"	"positive regulation of lymphocyte differentiation"	0.022414120896114	0.0828983507244746	NA
"GO:1904659"	"glucose transmembrane transport"	0.022414120896114	0.0828983507244746	NA
"GO:0090132"	"epithelium migration"	0.0224641872488447	0.0830050658212741	NA
"GO:0032677"	"regulation of interleukin-8 production"	0.0225214080920877	0.0830596322943819	NA
"GO:0045840"	"positive regulation of mitotic nuclear division"	0.0225214080920877	0.0830596322943819	NA
"GO:0009124"	"nucleoside monophosphate biosynthetic process"	0.0226179315400884	0.0833370679061825	NA
"GO:0061138"	"morphogenesis of a branching epithelium"	0.0228847245270744	0.0842407592421844	NA
"GO:0008645"	"hexose transmembrane transport"	0.0230932957068286	0.0846680689861855	NA
"GO:0048144"	"fibroblast proliferation"	0.0230932957068286	0.0846680689861855	NA
"GO:0048259"	"regulation of receptor-mediated endocytosis"	0.0230932957068286	0.0846680689861855	NA
"GO:0090130"	"tissue migration"	0.0232358241908867	0.0846680689861855	NA
"GO:0009065"	"glutamine family amino acid catabolic process"	0.0232604585126883	0.0846680689861855	NA
"GO:0030728"	"ovulation"	0.0232604585126883	0.0846680689861855	NA
"GO:0034104"	"negative regulation of tissue remodeling"	0.0232604585126883	0.0846680689861855	NA
"GO:0042474"	"middle ear morphogenesis"	0.0232604585126883	0.0846680689861855	NA
"GO:0071392"	"cellular response to estradiol stimulus"	0.0232604585126883	0.0846680689861855	NA
"GO:0072207"	"metanephric epithelium development"	0.0232604585126883	0.0846680689861855	NA
"GO:0099623"	"regulation of cardiac muscle cell membrane repolarization"	0.0232604585126883	0.0846680689861855	NA
"GO:1900120"	"regulation of receptor binding"	0.0232604585126883	0.0846680689861855	NA
"GO:0010171"	"body morphogenesis"	0.0234982806057778	0.0852957068742193	NA
"GO:0045668"	"negative regulation of osteoblast differentiation"	0.0234982806057778	0.0852957068742193	NA
"GO:0060393"	"regulation of pathway-restricted SMAD protein phosphorylation"	0.0234982806057778	0.0852957068742193	NA
"GO:0008637"	"apoptotic mitochondrial changes"	0.0237848795579476	0.0862560089993041	NA
"GO:0044419"	"interspecies interaction between organisms"	0.024023700694041	0.0869677233105143	NA
"GO:1901293"	"nucleoside phosphate biosynthetic process"	0.0240255836694776	0.0869677233105143	NA
"GO:0015749"	"monosaccharide transmembrane transport"	0.0244889177293941	0.0882689380581355	NA
"GO:0043401"	"steroid hormone mediated signaling pathway"	0.0244889177293941	0.0882689380581355	NA
"GO:0002712"	"regulation of B cell mediated immunity"	0.0244978448073435	0.0882689380581355	NA
"GO:0002889"	"regulation of immunoglobulin mediated immune response"	0.0244978448073435	0.0882689380581355	NA
"GO:0046579"	"positive regulation of Ras protein signal transduction"	0.0244978448073435	0.0882689380581355	NA
"GO:0001516"	"prostaglandin biosynthetic process"	0.0251208992283471	0.088796819042929	NA
"GO:0009595"	"detection of biotic stimulus"	0.0251208992283471	0.088796819042929	NA
"GO:0010640"	"regulation of platelet-derived growth factor receptor signaling pathway"	0.0251208992283471	0.088796819042929	NA
"GO:0032373"	"positive regulation of sterol transport"	0.0251208992283471	0.088796819042929	NA
"GO:0032376"	"positive regulation of cholesterol transport"	0.0251208992283471	0.088796819042929	NA
"GO:0034114"	"regulation of heterotypic cell-cell adhesion"	0.0251208992283471	0.088796819042929	NA
"GO:0042533"	"tumor necrosis factor biosynthetic process"	0.0251208992283471	0.088796819042929	NA
"GO:0042534"	"regulation of tumor necrosis factor biosynthetic process"	0.0251208992283471	0.088796819042929	NA
"GO:0044117"	"growth of symbiont in host"	0.0251208992283471	0.088796819042929	NA
"GO:0045408"	"regulation of interleukin-6 biosynthetic process"	0.0251208992283471	0.088796819042929	NA
"GO:0046457"	"prostanoid biosynthetic process"	0.0251208992283471	0.088796819042929	NA
"GO:0051194"	"positive regulation of cofactor metabolic process"	0.0251208992283471	0.088796819042929	NA
"GO:0071425"	"hematopoietic stem cell proliferation"	0.0251208992283471	0.088796819042929	NA
"GO:0072606"	"interleukin-8 secretion"	0.0251208992283471	0.088796819042929	NA
"GO:0086019"	"cell-cell signaling involved in cardiac conduction"	0.0251208992283471	0.088796819042929	NA
"GO:0090023"	"positive regulation of neutrophil chemotaxis"	0.0251208992283471	0.088796819042929	NA
"GO:0090280"	"positive regulation of calcium ion import"	0.0251208992283471	0.088796819042929	NA
"GO:1901739"	"regulation of myoblast fusion"	0.0251208992283471	0.088796819042929	NA
"GO:1904738"	"vascular associated smooth muscle cell migration"	0.0251208992283471	0.088796819042929	NA
"GO:1904752"	"regulation of vascular associated smooth muscle cell migration"	0.0251208992283471	0.088796819042929	NA
"GO:2000050"	"regulation of non-canonical Wnt signaling pathway"	0.0251208992283471	0.088796819042929	NA
"GO:0009260"	"ribonucleotide biosynthetic process"	0.0251877642564076	0.0888548994635623	NA
"GO:0034219"	"carbohydrate transmembrane transport"	0.0252054532084217	0.0888548994635623	NA
"GO:0090101"	"negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	0.0252054532084217	0.0888548994635623	NA
"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	0.0253539318725091	0.0892978716625815	NA
"GO:0034605"	"cellular response to heat"	0.0255200864944178	0.0898022468099431	NA
"GO:0051606"	"detection of stimulus"	0.0256662421265523	0.0901697255963856	NA
"GO:0002449"	"lymphocyte mediated immunity"	0.0256706042203868	0.0901697255963856	NA
"GO:0098739"	"import across plasma membrane"	0.0259345267000904	0.091015069934936	NA
"GO:0097193"	"intrinsic apoptotic signaling pathway"	0.0265053825248728	0.0928114143060507	NA
"GO:0007369"	"gastrulation"	0.0265315641615502	0.0928114143060507	NA
"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	0.0265315641615502	0.0928114143060507	NA
"GO:0006855"	"drug transmembrane transport"	0.0265649844167587	0.0928114143060507	NA
"GO:0060389"	"pathway-restricted SMAD protein phosphorylation"	0.0265649844167587	0.0928114143060507	NA
"GO:0090276"	"regulation of peptide hormone secretion"	0.0266412907844396	0.0928682199162716	NA
"GO:2001234"	"negative regulation of apoptotic signaling pathway"	0.0266412907844396	0.0928682199162716	NA
"GO:0043534"	"blood vessel endothelial cell migration"	0.0266761766383566	0.0928682199162716	NA
"GO:1903828"	"negative regulation of cellular protein localization"	0.0266761766383566	0.0928682199162716	NA
"GO:0006026"	"aminoglycan catabolic process"	0.0270398546045842	0.0932219833195929	NA
"GO:0007263"	"nitric oxide mediated signal transduction"	0.0270398546045842	0.0932219833195929	NA
"GO:0010863"	"positive regulation of phospholipase C activity"	0.0270398546045842	0.0932219833195929	NA
"GO:0033688"	"regulation of osteoblast proliferation"	0.0270398546045842	0.0932219833195929	NA
"GO:0042226"	"interleukin-6 biosynthetic process"	0.0270398546045842	0.0932219833195929	NA
"GO:0045742"	"positive regulation of epidermal growth factor receptor signaling pathway"	0.0270398546045842	0.0932219833195929	NA
"GO:0050858"	"negative regulation of antigen receptor-mediated signaling pathway"	0.0270398546045842	0.0932219833195929	NA
"GO:0050927"	"positive regulation of positive chemotaxis"	0.0270398546045842	0.0932219833195929	NA
"GO:0071711"	"basement membrane organization"	0.0270398546045842	0.0932219833195929	NA
"GO:1901380"	"negative regulation of potassium ion transmembrane transport"	0.0270398546045842	0.0932219833195929	NA
"GO:1903010"	"regulation of bone development"	0.0270398546045842	0.0932219833195929	NA
"GO:0001558"	"regulation of cell growth"	0.027396159295784	0.09353779064242	NA
"GO:0032387"	"negative regulation of intracellular transport"	0.0276325104649487	0.09353779064242	NA
"GO:0046324"	"regulation of glucose import"	0.0276325104649487	0.09353779064242	NA
"GO:0090278"	"negative regulation of peptide hormone secretion"	0.0276325104649487	0.09353779064242	NA
"GO:1904377"	"positive regulation of protein localization to cell periphery"	0.0276325104649487	0.09353779064242	NA
"GO:0032872"	"regulation of stress-activated MAPK cascade"	0.0281494963381675	0.09353779064242	NA
"GO:0046390"	"ribose phosphate biosynthetic process"	0.0286645038654533	0.09353779064242	NA
"GO:2000378"	"negative regulation of reactive oxygen species metabolic process"	0.0287226298556151	0.09353779064242	NA
"GO:0031644"	"regulation of neurological system process"	0.0289504004120867	0.09353779064242	NA
"GO:0010893"	"positive regulation of steroid biosynthetic process"	0.0290159973048554	0.09353779064242	NA
"GO:0032957"	"inositol trisphosphate metabolic process"	0.0290159973048554	0.09353779064242	NA
"GO:0044110"	"growth involved in symbiotic interaction"	0.0290159973048554	0.09353779064242	NA
"GO:0044116"	"growth of symbiont involved in interaction with host"	0.0290159973048554	0.09353779064242	NA
"GO:0044342"	"type B pancreatic cell proliferation"	0.0290159973048554	0.09353779064242	NA
"GO:0048745"	"smooth muscle tissue development"	0.0290159973048554	0.09353779064242	NA
"GO:0050926"	"regulation of positive chemotaxis"	0.0290159973048554	0.09353779064242	NA
"GO:0071624"	"positive regulation of granulocyte chemotaxis"	0.0290159973048554	0.09353779064242	NA
"GO:1901018"	"positive regulation of potassium ion transmembrane transporter activity"	0.0290159973048554	0.09353779064242	NA
"GO:2000727"	"positive regulation of cardiac muscle cell differentiation"	0.0290159973048554	0.09353779064242	NA
"GO:0070302"	"regulation of stress-activated protein kinase signaling cascade"	0.0291856894571231	0.09353779064242	NA
"GO:0002540"	"leukotriene production involved in inflammatory response"	0.0293545634829777	0.09353779064242	NA
"GO:0002585"	"positive regulation of antigen processing and presentation of peptide antigen"	0.0293545634829777	0.09353779064242	NA
"GO:0002930"	"trabecular meshwork development"	0.0293545634829777	0.09353779064242	NA
"GO:0006714"	"sesquiterpenoid metabolic process"	0.0293545634829777	0.09353779064242	NA
"GO:0009093"	"cysteine catabolic process"	0.0293545634829777	0.09353779064242	NA
"GO:0010963"	"regulation of L-arginine import"	0.0293545634829777	0.09353779064242	NA
"GO:0010982"	"regulation of high-density lipoprotein particle clearance"	0.0293545634829777	0.09353779064242	NA
"GO:0014064"	"positive regulation of serotonin secretion"	0.0293545634829777	0.09353779064242	NA
"GO:0014722"	"regulation of skeletal muscle contraction by calcium ion signaling"	0.0293545634829777	0.09353779064242	NA
"GO:0016095"	"polyprenol catabolic process"	0.0293545634829777	0.09353779064242	NA
"GO:0019064"	"fusion of virus membrane with host plasma membrane"	0.0293545634829777	0.09353779064242	NA
"GO:0019448"	"L-cysteine catabolic process"	0.0293545634829777	0.09353779064242	NA
"GO:0021564"	"vagus nerve development"	0.0293545634829777	0.09353779064242	NA
"GO:0032690"	"negative regulation of interleukin-1 alpha production"	0.0293545634829777	0.09353779064242	NA
"GO:0033058"	"directional locomotion"	0.0293545634829777	0.09353779064242	NA
"GO:0034441"	"plasma lipoprotein particle oxidation"	0.0293545634829777	0.09353779064242	NA
"GO:0034769"	"basement membrane disassembly"	0.0293545634829777	0.09353779064242	NA
"GO:0035283"	"central nervous system segmentation"	0.0293545634829777	0.09353779064242	NA
"GO:0035284"	"brain segmentation"	0.0293545634829777	0.09353779064242	NA
"GO:0035962"	"response to interleukin-13"	0.0293545634829777	0.09353779064242	NA
"GO:0035963"	"cellular response to interleukin-13"	0.0293545634829777	0.09353779064242	NA
"GO:0036022"	"limb joint morphogenesis"	0.0293545634829777	0.09353779064242	NA
"GO:0036023"	"embryonic skeletal limb joint morphogenesis"	0.0293545634829777	0.09353779064242	NA
"GO:0036506"	"maintenance of unfolded protein"	0.0293545634829777	0.09353779064242	NA
"GO:0039663"	"membrane fusion involved in viral entry into host cell"	0.0293545634829777	0.09353779064242	NA
"GO:0043503"	"skeletal muscle fiber adaptation"	0.0293545634829777	0.09353779064242	NA
"GO:0044313"	"protein K6-linked deubiquitination"	0.0293545634829777	0.09353779064242	NA
"GO:0044800"	"multi-organism membrane fusion"	0.0293545634829777	0.09353779064242	NA
"GO:0045715"	"negative regulation of low-density lipoprotein particle receptor biosynthetic process"	0.0293545634829777	0.09353779064242	NA
"GO:0046098"	"guanine metabolic process"	0.0293545634829777	0.09353779064242	NA
"GO:0055095"	"lipoprotein particle mediated signaling"	0.0293545634829777	0.09353779064242	NA
"GO:0055096"	"low-density lipoprotein particle mediated signaling"	0.0293545634829777	0.09353779064242	NA
"GO:0060300"	"regulation of cytokine activity"	0.0293545634829777	0.09353779064242	NA
"GO:0060309"	"elastin catabolic process"	0.0293545634829777	0.09353779064242	NA
"GO:0060454"	"positive regulation of gastric acid secretion"	0.0293545634829777	0.09353779064242	NA
"GO:0060741"	"prostate gland stromal morphogenesis"	0.0293545634829777	0.09353779064242	NA
"GO:0061366"	"behavioral response to chemical pain"	0.0293545634829777	0.09353779064242	NA
"GO:0061368"	"behavioral response to formalin induced pain"	0.0293545634829777	0.09353779064242	NA
"GO:0070489"	"T cell aggregation"	0.0293545634829777	0.09353779064242	NA
"GO:0071603"	"endothelial cell-cell adhesion"	0.0293545634829777	0.09353779064242	NA
"GO:0071725"	"response to triacyl bacterial lipopeptide"	0.0293545634829777	0.09353779064242	NA
"GO:0071727"	"cellular response to triacyl bacterial lipopeptide"	0.0293545634829777	0.09353779064242	NA
"GO:0071798"	"response to prostaglandin D"	0.0293545634829777	0.09353779064242	NA
"GO:0071799"	"cellular response to prostaglandin D stimulus"	0.0293545634829777	0.09353779064242	NA
"GO:0072190"	"ureter urothelium development"	0.0293545634829777	0.09353779064242	NA
"GO:0072194"	"kidney smooth muscle tissue development"	0.0293545634829777	0.09353779064242	NA
"GO:0072244"	"metanephric glomerular epithelium development"	0.0293545634829777	0.09353779064242	NA
"GO:0090360"	"platelet-derived growth factor production"	0.0293545634829777	0.09353779064242	NA
"GO:0090361"	"regulation of platelet-derived growth factor production"	0.0293545634829777	0.09353779064242	NA
"GO:0090673"	"endothelial cell-matrix adhesion"	0.0293545634829777	0.09353779064242	NA
"GO:0099540"	"trans-synaptic signaling by neuropeptide"	0.0293545634829777	0.09353779064242	NA
