"ID"	"Description"	"pvalue"	"p.adjust"	"Sign"
"GO:0072088"	"nephron epithelium morphogenesis"	0.0386041725777403	0.107848469777097	-1
"GO:0032147"	"activation of protein kinase activity"	0.0393143780617606	0.109764772823051	-1
"GO:0006942"	"regulation of striated muscle contraction"	0.0400826061267745	0.111702789594209	-1
"GO:0048708"	"astrocyte differentiation"	0.0400826061267745	0.111702789594209	-1
"GO:0072028"	"nephron morphogenesis"	0.0400826061267745	0.111702789594209	-1
"GO:0007264"	"small GTPase mediated signal transduction"	0.0401603225976148	0.111850455116387	-1
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	0.0402346520366719	0.111850848900963	-1
"GO:0045646"	"regulation of erythrocyte differentiation"	0.0402346520366719	0.111850848900963	-1
"GO:1904036"	"negative regulation of epithelial cell apoptotic process"	0.0402346520366719	0.111850848900963	-1
"GO:0042542"	"response to hydrogen peroxide"	0.0402964465910601	0.111885100019254	-1
"GO:0046546"	"development of primary male sexual characteristics"	0.0402964465910601	0.111885100019254	-1
"GO:0007272"	"ensheathment of neurons"	0.0407784267052965	0.11308450275172	-1
"GO:0008366"	"axon ensheathment"	0.0407784267052965	0.11308450275172	-1
"GO:0031345"	"negative regulation of cell projection organization"	0.0411181190453749	0.113956649780779	-1
"GO:0043405"	"regulation of MAP kinase activity"	0.0412299668214842	0.114196656419824	-1
"GO:0003094"	"glomerular filtration"	0.041400931514776	0.114250404662192	-1
"GO:0010866"	"regulation of triglyceride biosynthetic process"	0.041400931514776	0.114250404662192	-1
"GO:0044126"	"regulation of growth of symbiont in host"	0.041400931514776	0.114250404662192	-1
"GO:0044346"	"fibroblast apoptotic process"	0.041400931514776	0.114250404662192	-1
"GO:2000193"	"positive regulation of fatty acid transport"	0.041400931514776	0.114250404662192	-1
"GO:2000482"	"regulation of interleukin-8 secretion"	0.041400931514776	0.114250404662192	-1
"GO:0010921"	"regulation of phosphatase activity"	0.0415080288549701	0.114476106409164	-1
"GO:0035304"	"regulation of protein dephosphorylation"	0.0415928992112988	0.114500720105115	-1
"GO:1901379"	"regulation of potassium ion transmembrane transport"	0.0415928992112988	0.114500720105115	-1
"GO:1904063"	"negative regulation of cation transmembrane transport"	0.0415928992112988	0.114500720105115	-1
"GO:0060538"	"skeletal muscle organ development"	0.0420252432198327	0.115042879661005	-1
"GO:0045124"	"regulation of bone resorption"	0.0423275466394947	0.115042879661005	-1
"GO:0035303"	"regulation of dephosphorylation"	0.0428578013729993	0.115042879661005	-1
"GO:0045732"	"positive regulation of protein catabolic process"	0.0438782221239064	0.115042879661005	-1
"GO:0048839"	"inner ear development"	0.0438782221239064	0.115042879661005	-1
"GO:0046425"	"regulation of JAK-STAT cascade"	0.0439220183622397	0.115042879661005	-1
"GO:0032648"	"regulation of interferon-beta production"	0.0444740819994504	0.115042879661005	-1
"GO:0051353"	"positive regulation of oxidoreductase activity"	0.0444740819994504	0.115042879661005	-1
"GO:2000649"	"regulation of sodium ion transmembrane transporter activity"	0.0444740819994504	0.115042879661005	-1
"GO:2001222"	"regulation of neuron migration"	0.0444740819994504	0.115042879661005	-1
"GO:0006096"	"glycolytic process"	0.0447090402017818	0.115042879661005	-1
"GO:0061333"	"renal tubule morphogenesis"	0.0447090402017818	0.115042879661005	-1
"GO:0070252"	"actin-mediated cell contraction"	0.0447090402017818	0.115042879661005	-1
"GO:0010035"	"response to inorganic substance"	0.0447287096806044	0.115042879661005	-1
"GO:0051216"	"cartilage development"	0.0448241699514175	0.115042879661005	-1
"GO:0002115"	"store-operated calcium entry"	0.0450847380871491	0.115042879661005	-1
"GO:0002834"	"regulation of response to tumor cell"	0.0450847380871491	0.115042879661005	-1
"GO:0002837"	"regulation of immune response to tumor cell"	0.0450847380871491	0.115042879661005	-1
"GO:0006837"	"serotonin transport"	0.0450847380871491	0.115042879661005	-1
"GO:0014912"	"negative regulation of smooth muscle cell migration"	0.0450847380871491	0.115042879661005	-1
"GO:0032331"	"negative regulation of chondrocyte differentiation"	0.0450847380871491	0.115042879661005	-1
"GO:0034405"	"response to fluid shear stress"	0.0450847380871491	0.115042879661005	-1
"GO:0044146"	"negative regulation of growth of symbiont involved in interaction with host"	0.0450847380871491	0.115042879661005	-1
"GO:0046641"	"positive regulation of alpha-beta T cell proliferation"	0.0450847380871491	0.115042879661005	-1
"GO:0050765"	"negative regulation of phagocytosis"	0.0450847380871491	0.115042879661005	-1
"GO:0051797"	"regulation of hair follicle development"	0.0450847380871491	0.115042879661005	-1
"GO:0060009"	"Sertoli cell development"	0.0450847380871491	0.115042879661005	-1
"GO:0071800"	"podosome assembly"	0.0450847380871491	0.115042879661005	-1
"GO:0072111"	"cell proliferation involved in kidney development"	0.0450847380871491	0.115042879661005	-1
"GO:0090382"	"phagosome maturation"	0.0450847380871491	0.115042879661005	-1
"GO:0097205"	"renal filtration"	0.0450847380871491	0.115042879661005	-1
"GO:0098581"	"detection of external biotic stimulus"	0.0450847380871491	0.115042879661005	-1
"GO:0101023"	"vascular endothelial cell proliferation"	0.0450847380871491	0.115042879661005	-1
"GO:1905562"	"regulation of vascular endothelial cell proliferation"	0.0450847380871491	0.115042879661005	-1
"GO:0009582"	"detection of abiotic stimulus"	0.0452739614290244	0.115042879661005	-1
"GO:0061387"	"regulation of extent of cell growth"	0.0452739614290244	0.115042879661005	-1
"GO:0051346"	"negative regulation of hydrolase activity"	0.0456028945930576	0.115042879661005	-1
"GO:0001698"	"gastrin-induced gastric acid secretion"	0.0457601993439246	0.115042879661005	-1
"GO:0002019"	"regulation of renal output by angiotensin"	0.0457601993439246	0.115042879661005	-1
"GO:0002540"	"leukotriene production involved in inflammatory response"	0.0457601993439246	0.115042879661005	-1
"GO:0002554"	"serotonin secretion by platelet"	0.0457601993439246	0.115042879661005	-1
"GO:0002585"	"positive regulation of antigen processing and presentation of peptide antigen"	0.0457601993439246	0.115042879661005	-1
"GO:0002752"	"cell surface pattern recognition receptor signaling pathway"	0.0457601993439246	0.115042879661005	-1
"GO:0002874"	"regulation of chronic inflammatory response to antigenic stimulus"	0.0457601993439246	0.115042879661005	-1
"GO:0006714"	"sesquiterpenoid metabolic process"	0.0457601993439246	0.115042879661005	-1
"GO:0010963"	"regulation of L-arginine import"	0.0457601993439246	0.115042879661005	-1
"GO:0014064"	"positive regulation of serotonin secretion"	0.0457601993439246	0.115042879661005	-1
"GO:0014722"	"regulation of skeletal muscle contraction by calcium ion signaling"	0.0457601993439246	0.115042879661005	-1
"GO:0014738"	"regulation of muscle hyperplasia"	0.0457601993439246	0.115042879661005	-1
"GO:0014900"	"muscle hyperplasia"	0.0457601993439246	0.115042879661005	-1
"GO:0016095"	"polyprenol catabolic process"	0.0457601993439246	0.115042879661005	-1
"GO:0019064"	"fusion of virus membrane with host plasma membrane"	0.0457601993439246	0.115042879661005	-1
"GO:0019371"	"cyclooxygenase pathway"	0.0457601993439246	0.115042879661005	-1
"GO:0021564"	"vagus nerve development"	0.0457601993439246	0.115042879661005	-1
"GO:0031446"	"regulation of fast-twitch skeletal muscle fiber contraction"	0.0457601993439246	0.115042879661005	-1
"GO:0031448"	"positive regulation of fast-twitch skeletal muscle fiber contraction"	0.0457601993439246	0.115042879661005	-1
"GO:0031580"	"membrane raft distribution"	0.0457601993439246	0.115042879661005	-1
"GO:0032289"	"central nervous system myelin formation"	0.0457601993439246	0.115042879661005	-1
"GO:0032690"	"negative regulation of interleukin-1 alpha production"	0.0457601993439246	0.115042879661005	-1
"GO:0032831"	"positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation"	0.0457601993439246	0.115042879661005	-1
"GO:0033058"	"directional locomotion"	0.0457601993439246	0.115042879661005	-1
"GO:0034164"	"negative regulation of toll-like receptor 9 signaling pathway"	0.0457601993439246	0.115042879661005	-1
"GO:0034352"	"positive regulation of glial cell apoptotic process"	0.0457601993439246	0.115042879661005	-1
"GO:0034371"	"chylomicron remodeling"	0.0457601993439246	0.115042879661005	-1
"GO:0034441"	"plasma lipoprotein particle oxidation"	0.0457601993439246	0.115042879661005	-1
"GO:0034499"	"late endosome to Golgi transport"	0.0457601993439246	0.115042879661005	-1
"GO:0034633"	"retinol transport"	0.0457601993439246	0.115042879661005	-1
"GO:0034769"	"basement membrane disassembly"	0.0457601993439246	0.115042879661005	-1
"GO:0035283"	"central nervous system segmentation"	0.0457601993439246	0.115042879661005	-1
"GO:0035284"	"brain segmentation"	0.0457601993439246	0.115042879661005	-1
"GO:0035685"	"helper T cell diapedesis"	0.0457601993439246	0.115042879661005	-1
"GO:0035783"	"CD4-positive, alpha-beta T cell costimulation"	0.0457601993439246	0.115042879661005	-1
"GO:0035938"	"estradiol secretion"	0.0457601993439246	0.115042879661005	-1
"GO:0035962"	"response to interleukin-13"	0.0457601993439246	0.115042879661005	-1
"GO:0035963"	"cellular response to interleukin-13"	0.0457601993439246	0.115042879661005	-1
"GO:0036022"	"limb joint morphogenesis"	0.0457601993439246	0.115042879661005	-1
"GO:0036023"	"embryonic skeletal limb joint morphogenesis"	0.0457601993439246	0.115042879661005	-1
"GO:0036378"	"calcitriol biosynthetic process from calciol"	0.0457601993439246	0.115042879661005	-1
"GO:0036506"	"maintenance of unfolded protein"	0.0457601993439246	0.115042879661005	-1
"GO:0039663"	"membrane fusion involved in viral entry into host cell"	0.0457601993439246	0.115042879661005	-1
"GO:0042360"	"vitamin E metabolic process"	0.0457601993439246	0.115042879661005	-1
"GO:0043323"	"positive regulation of natural killer cell degranulation"	0.0457601993439246	0.115042879661005	-1
"GO:0043503"	"skeletal muscle fiber adaptation"	0.0457601993439246	0.115042879661005	-1
"GO:0044313"	"protein K6-linked deubiquitination"	0.0457601993439246	0.115042879661005	-1
"GO:0044800"	"multi-organism membrane fusion"	0.0457601993439246	0.115042879661005	-1
"GO:0045658"	"regulation of neutrophil differentiation"	0.0457601993439246	0.115042879661005	-1
"GO:0046098"	"guanine metabolic process"	0.0457601993439246	0.115042879661005	-1
"GO:0046864"	"isoprenoid transport"	0.0457601993439246	0.115042879661005	-1
"GO:0046865"	"terpenoid transport"	0.0457601993439246	0.115042879661005	-1
"GO:0052151"	"positive regulation by symbiont of host apoptotic process"	0.0457601993439246	0.115042879661005	-1
"GO:0055095"	"lipoprotein particle mediated signaling"	0.0457601993439246	0.115042879661005	-1
"GO:0055096"	"low-density lipoprotein particle mediated signaling"	0.0457601993439246	0.115042879661005	-1
"GO:0060139"	"positive regulation of apoptotic process by virus"	0.0457601993439246	0.115042879661005	-1
"GO:0060309"	"elastin catabolic process"	0.0457601993439246	0.115042879661005	-1
"GO:0060741"	"prostate gland stromal morphogenesis"	0.0457601993439246	0.115042879661005	-1
"GO:0070340"	"detection of bacterial lipopeptide"	0.0457601993439246	0.115042879661005	-1
"GO:0070488"	"neutrophil aggregation"	0.0457601993439246	0.115042879661005	-1
"GO:0070489"	"T cell aggregation"	0.0457601993439246	0.115042879661005	-1
"GO:0070960"	"positive regulation of neutrophil mediated cytotoxicity"	0.0457601993439246	0.115042879661005	-1
"GO:0070961"	"positive regulation of neutrophil mediated killing of symbiont cell"	0.0457601993439246	0.115042879661005	-1
"GO:0071672"	"negative regulation of smooth muscle cell chemotaxis"	0.0457601993439246	0.115042879661005	-1
"GO:0071691"	"cardiac muscle thin filament assembly"	0.0457601993439246	0.115042879661005	-1
"GO:0071798"	"response to prostaglandin D"	0.0457601993439246	0.115042879661005	-1
"GO:0071799"	"cellular response to prostaglandin D stimulus"	0.0457601993439246	0.115042879661005	-1
"GO:0071938"	"vitamin A transport"	0.0457601993439246	0.115042879661005	-1
"GO:0071939"	"vitamin A import"	0.0457601993439246	0.115042879661005	-1
"GO:0072190"	"ureter urothelium development"	0.0457601993439246	0.115042879661005	-1
"GO:0072194"	"kidney smooth muscle tissue development"	0.0457601993439246	0.115042879661005	-1
"GO:0072530"	"purine-containing compound transmembrane transport"	0.0457601993439246	0.115042879661005	-1
"GO:0072566"	"chemokine (C-X-C motif) ligand 1 production"	0.0457601993439246	0.115042879661005	-1
"GO:0090182"	"regulation of secretion of lysosomal enzymes"	0.0457601993439246	0.115042879661005	-1
"GO:0090360"	"platelet-derived growth factor production"	0.0457601993439246	0.115042879661005	-1
"GO:0090361"	"regulation of platelet-derived growth factor production"	0.0457601993439246	0.115042879661005	-1
"GO:0090673"	"endothelial cell-matrix adhesion"	0.0457601993439246	0.115042879661005	-1
"GO:0090716"	"adaptive immune memory response"	0.0457601993439246	0.115042879661005	-1
"GO:0110088"	"hippocampal neuron apoptotic process"	0.0457601993439246	0.115042879661005	-1
"GO:0110089"	"regulation of hippocampal neuron apoptotic process"	0.0457601993439246	0.115042879661005	-1
"GO:1900150"	"regulation of defense response to fungus"	0.0457601993439246	0.115042879661005	-1
"GO:1901671"	"positive regulation of superoxide dismutase activity"	0.0457601993439246	0.115042879661005	-1
"GO:1902022"	"L-lysine transport"	0.0457601993439246	0.115042879661005	-1
"GO:1902174"	"positive regulation of keratinocyte apoptotic process"	0.0457601993439246	0.115042879661005	-1
"GO:1902214"	"regulation of interleukin-4-mediated signaling pathway"	0.0457601993439246	0.115042879661005	-1
"GO:1902303"	"negative regulation of potassium ion export"	0.0457601993439246	0.115042879661005	-1
"GO:1902349"	"response to chloroquine"	0.0457601993439246	0.115042879661005	-1
"GO:1902488"	"cholangiocyte apoptotic process"	0.0457601993439246	0.115042879661005	-1
"GO:1902623"	"negative regulation of neutrophil migration"	0.0457601993439246	0.115042879661005	-1
"GO:1902685"	"positive regulation of receptor localization to synapse"	0.0457601993439246	0.115042879661005	-1
"GO:1902688"	"regulation of NAD metabolic process"	0.0457601993439246	0.115042879661005	-1
"GO:1902811"	"positive regulation of skeletal muscle fiber differentiation"	0.0457601993439246	0.115042879661005	-1
"GO:1903237"	"negative regulation of leukocyte tethering or rolling"	0.0457601993439246	0.115042879661005	-1
"GO:1903401"	"L-lysine transmembrane transport"	0.0457601993439246	0.115042879661005	-1
"GO:1903765"	"negative regulation of potassium ion export across plasma membrane"	0.0457601993439246	0.115042879661005	-1
"GO:1903971"	"positive regulation of response to macrophage colony-stimulating factor"	0.0457601993439246	0.115042879661005	-1
"GO:1903974"	"positive regulation of cellular response to macrophage colony-stimulating factor stimulus"	0.0457601993439246	0.115042879661005	-1
"GO:1904023"	"regulation of glucose catabolic process to lactate via pyruvate"	0.0457601993439246	0.115042879661005	-1
"GO:1904192"	"regulation of cholangiocyte apoptotic process"	0.0457601993439246	0.115042879661005	-1
"GO:1904193"	"negative regulation of cholangiocyte apoptotic process"	0.0457601993439246	0.115042879661005	-1
"GO:1904204"	"regulation of skeletal muscle hypertrophy"	0.0457601993439246	0.115042879661005	-1
"GO:1904344"	"regulation of gastric mucosal blood circulation"	0.0457601993439246	0.115042879661005	-1
"GO:1904346"	"positive regulation of gastric mucosal blood circulation"	0.0457601993439246	0.115042879661005	-1
"GO:1904378"	"maintenance of unfolded protein involved in ERAD pathway"	0.0457601993439246	0.115042879661005	-1
"GO:1904444"	"regulation of establishment of Sertoli cell barrier"	0.0457601993439246	0.115042879661005	-1
"GO:1904833"	"positive regulation of removal of superoxide radicals"	0.0457601993439246	0.115042879661005	-1
"GO:1905024"	"regulation of membrane repolarization during ventricular cardiac muscle cell action potential"	0.0457601993439246	0.115042879661005	-1
"GO:1905674"	"regulation of adaptive immune memory response"	0.0457601993439246	0.115042879661005	-1
"GO:1905702"	"regulation of inhibitory synapse assembly"	0.0457601993439246	0.115042879661005	-1
"GO:1990768"	"gastric mucosal blood circulation"	0.0457601993439246	0.115042879661005	-1
"GO:2000019"	"negative regulation of male gonad development"	0.0457601993439246	0.115042879661005	-1
"GO:2000040"	"regulation of planar cell polarity pathway involved in axis elongation"	0.0457601993439246	0.115042879661005	-1
"GO:2000041"	"negative regulation of planar cell polarity pathway involved in axis elongation"	0.0457601993439246	0.115042879661005	-1
"GO:2000329"	"negative regulation of T-helper 17 cell lineage commitment"	0.0457601993439246	0.115042879661005	-1
"GO:2000338"	"regulation of chemokine (C-X-C motif) ligand 1 production"	0.0457601993439246	0.115042879661005	-1
"GO:2000864"	"regulation of estradiol secretion"	0.0457601993439246	0.115042879661005	-1
"GO:2001180"	"negative regulation of interleukin-10 secretion"	0.0457601993439246	0.115042879661005	-1
"GO:2001188"	"regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell"	0.0457601993439246	0.115042879661005	-1
"GO:0008361"	"regulation of cell size"	0.0457831491023236	0.115042879661005	-1
"GO:0010810"	"regulation of cell-substrate adhesion"	0.0457831491023236	0.115042879661005	-1
"GO:0006757"	"ATP generation from ADP"	0.0463148463963494	0.116314297751632	-1
"GO:0009581"	"detection of external stimulus"	0.0465731378274047	0.116826647664728	-1
"GO:0031623"	"receptor internalization"	0.0465731378274047	0.116826647664728	-1
"GO:0035924"	"cellular response to vascular endothelial growth factor stimulus"	0.0466738342538501	0.116826647664728	-1
"GO:0043666"	"regulation of phosphoprotein phosphatase activity"	0.0466738342538501	0.116826647664728	-1
"GO:0045933"	"positive regulation of muscle contraction"	0.0466738342538501	0.116826647664728	-1
"GO:0060351"	"cartilage development involved in endochondral bone morphogenesis"	0.0466738342538501	0.116826647664728	-1
"GO:1900076"	"regulation of cellular response to insulin stimulus"	0.047952429089814	0.119960639808202	-1
"GO:0048608"	"reproductive structure development"	0.0482740337822494	0.120698427195751	-1
"GO:0061572"	"actin filament bundle organization"	0.0483435271288237	0.120805399560038	-1
"GO:0048639"	"positive regulation of developmental growth"	0.0487386858816302	0.121124190123756	-1
"GO:0001911"	"negative regulation of leukocyte mediated cytotoxicity"	0.0488844553963178	0.121124190123756	-1
"GO:0002093"	"auditory receptor cell morphogenesis"	0.0488844553963178	0.121124190123756	-1
"GO:0002827"	"positive regulation of T-helper 1 type immune response"	0.0488844553963178	0.121124190123756	-1
"GO:0006144"	"purine nucleobase metabolic process"	0.0488844553963178	0.121124190123756	-1
"GO:0010874"	"regulation of cholesterol efflux"	0.0488844553963178	0.121124190123756	-1
"GO:0032727"	"positive regulation of interferon-alpha production"	0.0488844553963178	0.121124190123756	-1
"GO:0032800"	"receptor biosynthetic process"	0.0488844553963178	0.121124190123756	-1
"GO:0032959"	"inositol trisphosphate biosynthetic process"	0.0488844553963178	0.121124190123756	-1
"GO:0043371"	"negative regulation of CD4-positive, alpha-beta T cell differentiation"	0.0488844553963178	0.121124190123756	-1
"GO:0044144"	"modulation of growth of symbiont involved in interaction with host"	0.0488844553963178	0.121124190123756	-1
"GO:0071276"	"cellular response to cadmium ion"	0.0488844553963178	0.121124190123756	-1
"GO:0072202"	"cell differentiation involved in metanephros development"	0.0488844553963178	0.121124190123756	-1
"GO:2000316"	"regulation of T-helper 17 type immune response"	0.0488844553963178	0.121124190123756	-1
"GO:0010517"	"regulation of phospholipase activity"	0.0489263531629674	0.121124190123756	-1
"GO:0030850"	"prostate gland development"	0.0489263531629674	0.121124190123756	-1
"GO:0032608"	"interferon-beta production"	0.0489263531629674	0.121124190123756	-1
"GO:1901343"	"negative regulation of vasculature development"	0.0492374770601143	0.121827740012526	-1
"GO:0045833"	"negative regulation of lipid metabolic process"	0.0496217384823423	0.122711384994879	-1
"GO:0008406"	"gonad development"	0.0497501926035021	0.122961814833683	-1
"GO:0045665"	"negative regulation of neuron differentiation"	0.0503912831079339	0.12447830338459	-1
"GO:0000082"	"G1/S transition of mitotic cell cycle"	0.0506536368321848	0.124989852368779	-1
"GO:0043409"	"negative regulation of MAPK cascade"	0.0506536368321848	0.124989852368779	-1
"GO:0044403"	"symbiont process"	0.0509555665184867	0.125633992120902	-1
"GO:0061458"	"reproductive system development"	0.050970235582988	0.125633992120902	-1
"GO:0001914"	"regulation of T cell mediated cytotoxicity"	0.051231163429842	0.126071029484861	-1
"GO:0044060"	"regulation of endocrine process"	0.051231163429842	0.126071029484861	-1
"GO:0051930"	"regulation of sensory perception of pain"	0.051231163429842	0.126071029484861	-1
"GO:0042866"	"pyruvate biosynthetic process"	0.0513227135551537	0.126227641875998	-1
"GO:0048762"	"mesenchymal cell differentiation"	0.0518129089327118	0.127345794861335	-1
"GO:1901654"	"response to ketone"	0.0518336520759933	0.127345794861335	-1
"GO:0007189"	"adenylate cyclase-activating G protein-coupled receptor signaling pathway"	0.051989933785118	0.127452829544763	-1
"GO:0008277"	"regulation of G protein-coupled receptor signaling pathway"	0.051989933785118	0.127452829544763	-1
"GO:0015696"	"ammonium transport"	0.051989933785118	0.127452829544763	-1
"GO:0045995"	"regulation of embryonic development"	0.051989933785118	0.127452829544763	-1
"GO:0002418"	"immune response to tumor cell"	0.0527956302443302	0.128660902799087	-1
"GO:0009065"	"glutamine family amino acid catabolic process"	0.0527956302443302	0.128660902799087	-1
"GO:0030728"	"ovulation"	0.0527956302443302	0.128660902799087	-1
"GO:0032515"	"negative regulation of phosphoprotein phosphatase activity"	0.0527956302443302	0.128660902799087	-1
"GO:0032753"	"positive regulation of interleukin-4 production"	0.0527956302443302	0.128660902799087	-1
"GO:0032770"	"positive regulation of monooxygenase activity"	0.0527956302443302	0.128660902799087	-1
"GO:0034104"	"negative regulation of tissue remodeling"	0.0527956302443302	0.128660902799087	-1
"GO:0042474"	"middle ear morphogenesis"	0.0527956302443302	0.128660902799087	-1
"GO:0050687"	"negative regulation of defense response to virus"	0.0527956302443302	0.128660902799087	-1
"GO:0071392"	"cellular response to estradiol stimulus"	0.0527956302443302	0.128660902799087	-1
"GO:0099623"	"regulation of cardiac muscle cell membrane repolarization"	0.0527956302443302	0.128660902799087	-1
"GO:0046683"	"response to organophosphorus"	0.0530552822740423	0.129162529583395	-1
"GO:0044270"	"cellular nitrogen compound catabolic process"	0.0530585850024206	0.129162529583395	-1
"GO:0006066"	"alcohol metabolic process"	0.0532921609163196	0.129661346866333	-1
"GO:0051931"	"regulation of sensory perception"	0.0535877659795969	0.130310465336407	-1
"GO:0006885"	"regulation of pH"	0.0548193617952287	0.133162176906455	-1
"GO:0035305"	"negative regulation of dephosphorylation"	0.0548193617952287	0.133162176906455	-1
"GO:0007163"	"establishment or maintenance of cell polarity"	0.0550067063767468	0.133545535663997	-1
"GO:0043523"	"regulation of neuron apoptotic process"	0.0551393173316933	0.133795671830069	-1
"GO:0042743"	"hydrogen peroxide metabolic process"	0.0559956391992911	0.135655209479589	-1
"GO:0048538"	"thymus development"	0.0559956391992911	0.135655209479589	-1
"GO:0050994"	"regulation of lipid catabolic process"	0.0559956391992911	0.135655209479589	-1
"GO:1901655"	"cellular response to ketone"	0.0562840047864803	0.136280810304738	-1
"GO:0016202"	"regulation of striated muscle tissue development"	0.0567207323300815	0.136323265371364	-1
"GO:0009595"	"detection of biotic stimulus"	0.0568139189089146	0.136323265371364	-1
"GO:0010640"	"regulation of platelet-derived growth factor receptor signaling pathway"	0.0568139189089146	0.136323265371364	-1
"GO:0014048"	"regulation of glutamate secretion"	0.0568139189089146	0.136323265371364	-1
"GO:0030194"	"positive regulation of blood coagulation"	0.0568139189089146	0.136323265371364	-1
"GO:0032373"	"positive regulation of sterol transport"	0.0568139189089146	0.136323265371364	-1
"GO:0032376"	"positive regulation of cholesterol transport"	0.0568139189089146	0.136323265371364	-1
"GO:0032480"	"negative regulation of type I interferon production"	0.0568139189089146	0.136323265371364	-1
"GO:0043567"	"regulation of insulin-like growth factor receptor signaling pathway"	0.0568139189089146	0.136323265371364	-1
"GO:0044117"	"growth of symbiont in host"	0.0568139189089146	0.136323265371364	-1
"GO:0045648"	"positive regulation of erythrocyte differentiation"	0.0568139189089146	0.136323265371364	-1
"GO:0051194"	"positive regulation of cofactor metabolic process"	0.0568139189089146	0.136323265371364	-1
"GO:1900048"	"positive regulation of hemostasis"	0.0568139189089146	0.136323265371364	-1
"GO:1901032"	"negative regulation of response to reactive oxygen species"	0.0568139189089146	0.136323265371364	-1
"GO:1903206"	"negative regulation of hydrogen peroxide-induced cell death"	0.0568139189089146	0.136323265371364	-1
"GO:2000050"	"regulation of non-canonical Wnt signaling pathway"	0.0568139189089146	0.136323265371364	-1
"GO:2001039"	"negative regulation of cellular response to drug"	0.0568139189089146	0.136323265371364	-1
"GO:0009205"	"purine ribonucleoside triphosphate metabolic process"	0.0571158454470743	0.136705837718546	-1
"GO:0046700"	"heterocycle catabolic process"	0.0574077435411972	0.136705837718546	-1
"GO:0034599"	"cellular response to oxidative stress"	0.0581207757907846	0.136705837718546	-1
"GO:0046031"	"ADP metabolic process"	0.0584416690708091	0.136705837718546	-1
"GO:0006879"	"cellular iron ion homeostasis"	0.0584542401393106	0.136705837718546	-1
"GO:0048675"	"axon extension"	0.0592569457357984	0.136705837718546	-1
"GO:0007200"	"phospholipase C-activating G protein-coupled receptor signaling pathway"	0.0602996789698192	0.136705837718546	-1
"GO:0061053"	"somite development"	0.0602996789698192	0.136705837718546	-1
"GO:0001905"	"activation of membrane attack complex"	0.0605447182872393	0.136705837718546	-1
"GO:0001907"	"killing by symbiont of host cells"	0.0605447182872393	0.136705837718546	-1
"GO:0001969"	"regulation of activation of membrane attack complex"	0.0605447182872393	0.136705837718546	-1
"GO:0002282"	"microglial cell activation involved in immune response"	0.0605447182872393	0.136705837718546	-1
"GO:0002309"	"T cell proliferation involved in immune response"	0.0605447182872393	0.136705837718546	-1
"GO:0002351"	"serotonin production involved in inflammatory response"	0.0605447182872393	0.136705837718546	-1
"GO:0002378"	"immunoglobulin biosynthetic process"	0.0605447182872393	0.136705837718546	-1
"GO:0002408"	"myeloid dendritic cell chemotaxis"	0.0605447182872393	0.136705837718546	-1
"GO:0002439"	"chronic inflammatory response to antigenic stimulus"	0.0605447182872393	0.136705837718546	-1
"GO:0002442"	"serotonin secretion involved in inflammatory response"	0.0605447182872393	0.136705837718546	-1
"GO:0002538"	"arachidonic acid metabolite production involved in inflammatory response"	0.0605447182872393	0.136705837718546	-1
"GO:0002586"	"regulation of antigen processing and presentation of peptide antigen via MHC class II"	0.0605447182872393	0.136705837718546	-1
"GO:0003104"	"positive regulation of glomerular filtration"	0.0605447182872393	0.136705837718546	-1
"GO:0003257"	"positive regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation"	0.0605447182872393	0.136705837718546	-1
"GO:0003332"	"negative regulation of extracellular matrix constituent secretion"	0.0605447182872393	0.136705837718546	-1
"GO:0006710"	"androgen catabolic process"	0.0605447182872393	0.136705837718546	-1
"GO:0006933"	"negative regulation of cell adhesion involved in substrate-bound cell migration"	0.0605447182872393	0.136705837718546	-1
"GO:0007386"	"compartment pattern specification"	0.0605447182872393	0.136705837718546	-1
"GO:0014012"	"peripheral nervous system axon regeneration"	0.0605447182872393	0.136705837718546	-1
"GO:0014891"	"striated muscle atrophy"	0.0605447182872393	0.136705837718546	-1
"GO:0015691"	"cadmium ion transport"	0.0605447182872393	0.136705837718546	-1
"GO:0019659"	"glucose catabolic process to lactate"	0.0605447182872393	0.136705837718546	-1
"GO:0019660"	"glycolytic fermentation"	0.0605447182872393	0.136705837718546	-1
"GO:0019661"	"glucose catabolic process to lactate via pyruvate"	0.0605447182872393	0.136705837718546	-1
"GO:0019666"	"nitrogenous compound fermentation"	0.0605447182872393	0.136705837718546	-1
"GO:0019747"	"regulation of isoprenoid metabolic process"	0.0605447182872393	0.136705837718546	-1
"GO:0021571"	"rhombomere 5 development"	0.0605447182872393	0.136705837718546	-1
"GO:0021773"	"striatal medium spiny neuron differentiation"	0.0605447182872393	0.136705837718546	-1
"GO:0031117"	"positive regulation of microtubule depolymerization"	0.0605447182872393	0.136705837718546	-1
"GO:0031587"	"positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity"	0.0605447182872393	0.136705837718546	-1
"GO:0032264"	"IMP salvage"	0.0605447182872393	0.136705837718546	-1
"GO:0032497"	"detection of lipopolysaccharide"	0.0605447182872393	0.136705837718546	-1
